rgs,pr,m,js,jjmmaa,hhmm,Vitesse,To,Qualite,Q,A,Code
709#M7i,264,687,Me,15/06/2016,06:00,88.0,4.0, ,767.0,709,M7i
709#M7i,264,687,Me,15/06/2016,07:00,68.0,9.0, ,1110.0,709,M7i
709#M7i,264,687,Me,15/06/2016,08:00,43.0,20.0, ,1444.0,709,M7i
709#M7i,264,687,Me,15/06/2016,09:00,49.0,22.0, ,1898.0,709,M7i
709#M7i,264,687,Me,15/06/2016,10:00,60.0,11.0,?,1154.0,709,M7i
709#M7i,264,687,Me,15/06/2016,12:00,75.0,5.0,?,711.0,709,M7i
709#M7i,264,687,Me,15/06/2016,13:00,76.0,15.0, ,2301.0,709,M7i
709#M7i,264,687,Me,15/06/2016,14:00,74.0,21.0, ,2450.0,709,M7i
709#M7i,264,687,Me,15/06/2016,15:00,61.0,18.0,?,1474.0,709,M7i
709#M7i,264,687,Me,15/06/2016,17:00,59.0,29.0,?,2662.0,709,M7i
709#M7i,264,687,Me,15/06/2016,18:00,69.0,13.0, ,1754.0,709,M7i
709#M7i,264,687,Me,15/06/2016,19:00,77.0,17.0, ,1841.0,709,M7i
709#M7i,264,687,Me,15/06/2016,20:00,84.0,11.0, ,1600.0,709,M7i
709#M7i,264,687,Me,15/06/2016,21:00,90.0,4.0, ,958.0,709,M7i
709#M7i,264,687,Me,15/06/2016,22:00,89.0,1.0,?,341.0,709,M7i
709#M7i,264,687,Me,15/06/2016,23:00,89.0,2.0, ,400.0,709,M7i
709#M7i,264,687,Je,16/06/2016,00:00,83.0,4.0,?,769.0,709,M7i
709#M7i,264,687,Je,16/06/2016,01:00,77.0,7.0, ,1121.0,709,M7i
709#M7i,264,687,Je,16/06/2016,02:00,84.0,2.0,?,403.0,709,M7i
709#M7i,264,687,Je,16/06/2016,05:00,90.0,2.0, ,365.0,709,M7i
709#M7i,264,687,Je,16/06/2016,06:00,87.0,4.0, ,724.0,709,M7i
709#M7i,264,687,Je,16/06/2016,07:00,70.0,7.0,?,948.0,709,M7i
709#M7i,264,687,Je,16/06/2016,08:00,40.0,21.0, ,1410.0,709,M7i
709#M7i,264,687,Je,16/06/2016,09:00,43.0,20.0,?,1448.0,709,M7i
709#M7i,264,687,Je,16/06/2016,10:00,60.0,18.0, ,1743.0,709,M7i
709#M7i,264,687,Je,16/06/2016,11:00,78.0,13.0, ,1905.0,709,M7i
709#M7i,264,687,Je,16/06/2016,12:00,75.0,15.0, ,2114.0,709,M7i
709#M7i,264,687,Je,16/06/2016,13:00,79.0,14.0, ,2158.0,709,M7i
709#M7i,264,687,Je,16/06/2016,14:00,70.0,14.0, ,1924.0,709,M7i
709#M7i,264,687,Je,16/06/2016,15:00,65.0,21.0, ,2292.0,709,M7i
709#M7i,264,687,Je,16/06/2016,16:00,69.0,19.0,?,2313.0,709,M7i
709#M7i,264,687,Je,16/06/2016,17:00,69.0,20.0, ,2512.0,709,M7i
709#M7i,264,687,Je,16/06/2016,18:00,69.0,20.0, ,2637.0,709,M7i
709#M7i,264,687,Je,16/06/2016,19:00,78.0,16.0, ,2511.0,709,M7i
709#M7i,264,687,Je,16/06/2016,20:00,84.0,10.0, ,1851.0,709,M7i
709#M7i,264,687,Je,16/06/2016,21:00,88.0,6.0, ,1215.0,709,M7i
709#M7i,264,687,Je,16/06/2016,22:00,92.0,3.0, ,702.0,709,M7i
709#M7i,264,687,Je,16/06/2016,23:00,89.0,3.0, ,632.0,709,M7i
709#M7i,264,687,Ve,17/06/2016,00:00,90.0,2.0, ,500.0,709,M7i
709#M7i,264,687,Ve,17/06/2016,01:00,90.0,2.0, ,407.0,709,M7i
709#M7i,264,687,Ve,17/06/2016,02:00,93.0,1.0, ,201.0,709,M7i
709#M7i,264,687,Ve,17/06/2016,04:00,94.0,1.0, ,203.0,709,M7i
709#M7i,264,687,Ve,17/06/2016,05:00,93.0,2.0, ,501.0,709,M7i
709#M7i,264,687,Ve,17/06/2016,06:00,93.0,6.0, ,1210.0,709,M7i
709#M7i,264,687,Ve,17/06/2016,07:00,76.0,20.0, ,2703.0,709,M7i
709#M7i,264,687,Ve,17/06/2016,08:00,53.0,43.0, ,3855.0,709,M7i
709#M7i,264,687,Ve,17/06/2016,09:00,49.0,33.0, ,2762.0,709,M7i
709#M7i,264,687,Ve,17/06/2016,10:00,57.0,18.0, ,1723.0,709,M7i
709#M7i,264,687,Ve,17/06/2016,11:00,75.0,11.0, ,1502.0,709,M7i
709#M7i,264,687,Ve,17/06/2016,12:00,76.0,12.0, ,1713.0,709,M7i
709#M7i,264,687,Ve,17/06/2016,13:00,75.0,12.0, ,1860.0,709,M7i
709#M7i,264,687,Ve,17/06/2016,14:00,75.0,16.0, ,2409.0,709,M7i
709#M7i,264,687,Ve,17/06/2016,15:00,69.0,19.0, ,2378.0,709,M7i
709#M7i,264,687,Ve,17/06/2016,16:00,70.0,12.0, ,1601.0,709,M7i
709#M7i,264,687,Ve,17/06/2016,17:00,59.0,15.0, ,1722.0,709,M7i
709#M7i,264,687,Ve,17/06/2016,18:00,68.0,11.0, ,1645.0,709,M7i
709#M7i,264,687,Ve,17/06/2016,19:00,81.0,7.0, ,1339.0,709,M7i
709#M7i,264,687,Ve,17/06/2016,20:00,83.0,6.0, ,1226.0,709,M7i
709#M7i,264,687,Ve,17/06/2016,21:00,86.0,5.0, ,984.0,709,M7i
709#M7i,264,687,Ve,17/06/2016,22:00,89.0,3.0, ,659.0,709,M7i
709#M7i,264,687,Ve,17/06/2016,23:00,88.0,2.0, ,541.0,709,M7i
709#M7i,264,687,Sa,18/06/2016,00:00,88.0,2.0, ,564.0,709,M7i
709#M7i,264,687,Sa,18/06/2016,02:00,93.0,1.0, ,227.0,709,M7i
709#M7i,264,687,Sa,18/06/2016,03:00,94.0,1.0, ,329.0,709,M7i
709#M7i,264,687,Sa,18/06/2016,04:00,95.0,1.0, ,371.0,709,M7i
709#M7i,264,687,Sa,18/06/2016,05:00,92.0,2.0, ,508.0,709,M7i
709#M7i,264,687,Sa,18/06/2016,06:00,93.0,3.0, ,636.0,709,M7i
709#M7i,264,687,Sa,18/06/2016,07:00,94.0,4.0, ,922.0,709,M7i
709#M7i,264,687,Sa,18/06/2016,08:00,91.0,7.0, ,1562.0,709,M7i
709#M7i,264,687,Sa,18/06/2016,09:00,87.0,8.0, ,1503.0,709,M7i
709#M7i,264,687,Sa,18/06/2016,10:00,81.0,8.0, ,1493.0,709,M7i
709#M7i,264,687,Sa,18/06/2016,11:00,79.0,10.0, ,1815.0,709,M7i
709#M7i,264,687,Sa,18/06/2016,12:00,78.0,10.0, ,1830.0,709,M7i
709#M7i,264,687,Sa,18/06/2016,13:00,81.0,9.0, ,1754.0,709,M7i
709#M7i,264,687,Sa,18/06/2016,14:00,82.0,10.0, ,1893.0,709,M7i
709#M7i,264,687,Sa,18/06/2016,15:00,78.0,10.0, ,1901.0,709,M7i
709#M7i,264,687,Sa,18/06/2016,16:00,78.0,10.0, ,1868.0,709,M7i
709#M7i,264,687,Sa,18/06/2016,17:00,80.0,10.0, ,1830.0,709,M7i
709#M7i,264,687,Sa,18/06/2016,18:00,82.0,9.0, ,1747.0,709,M7i
709#M7i,264,687,Sa,18/06/2016,19:00,83.0,8.0, ,1555.0,709,M7i
709#M7i,264,687,Sa,18/06/2016,20:00,83.0,7.0, ,1507.0,709,M7i
709#M7i,264,687,Sa,18/06/2016,21:00,87.0,5.0, ,1185.0,709,M7i
709#M7i,264,687,Sa,18/06/2016,22:00,86.0,4.0, ,869.0,709,M7i
709#M7i,264,687,Sa,18/06/2016,23:00,85.0,3.0, ,705.0,709,M7i
709#M7i,264,687,Di,19/06/2016,00:00,84.0,3.0, ,666.0,709,M7i
709#M7i,264,687,Di,19/06/2016,01:00,85.0,2.0, ,517.0,709,M7i
709#M7i,264,687,Di,19/06/2016,02:00,86.0,2.0, ,432.0,709,M7i
709#M7i,264,687,Di,19/06/2016,03:00,90.0,1.0, ,331.0,709,M7i
709#M7i,264,687,Di,19/06/2016,04:00,92.0,1.0, ,230.0,709,M7i
709#M7i,264,687,Di,19/06/2016,05:00,91.0,1.0, ,266.0,709,M7i
709#M7i,264,687,Di,19/06/2016,06:00,91.0,1.0, ,265.0,709,M7i
709#M7i,264,687,Di,19/06/2016,07:00,93.0,2.0, ,462.0,709,M7i
709#M7i,264,687,Di,19/06/2016,08:00,90.0,2.0, ,520.0,709,M7i
709#M7i,264,687,Di,19/06/2016,09:00,86.0,4.0, ,799.0,709,M7i
709#M7i,264,687,Di,19/06/2016,10:00,86.0,5.0, ,1021.0,709,M7i
709#M7i,264,687,Di,19/06/2016,11:00,83.0,7.0, ,1391.0,709,M7i
709#M7i,264,687,Di,19/06/2016,12:00,80.0,9.0, ,1638.0,709,M7i
709#M7i,264,687,Di,19/06/2016,13:00,82.0,10.0, ,1709.0,709,M7i
709#M7i,264,687,Di,19/06/2016,14:00,85.0,10.0, ,1178.0,709,M7i
709#M7i,264,687,Di,19/06/2016,15:00,83.0,12.0, ,1311.0,709,M7i
709#M7i,264,687,Di,19/06/2016,16:00,81.0,10.0, ,1705.0,709,M7i
709#M7i,264,687,Di,19/06/2016,17:00,81.0,9.0, ,1737.0,709,M7i
709#M7i,264,687,Di,19/06/2016,19:00,81.0,11.0,?,2066.0,709,M7i
709#M7i,264,687,Di,19/06/2016,20:00,83.0,7.0, ,1422.0,709,M7i
709#M7i,264,687,Di,19/06/2016,21:00,87.0,5.0, ,1038.0,709,M7i
709#M7i,264,687,Di,19/06/2016,22:00,91.0,2.0, ,596.0,709,M7i
709#M7i,264,687,Di,19/06/2016,23:00,90.0,2.0, ,477.0,709,M7i
709#M7i,264,687,Lu,20/06/2016,00:00,88.0,2.0, ,567.0,709,M7i
709#M7i,264,687,Lu,20/06/2016,01:00,90.0,1.0, ,281.0,709,M7i
709#M7i,264,687,Lu,20/06/2016,05:00,93.0,2.0, ,471.0,709,M7i
709#M7i,264,687,Lu,20/06/2016,06:00,91.0,7.0, ,1392.0,709,M7i
709#M7i,264,687,Lu,20/06/2016,07:00,79.0,19.0, ,2982.0,709,M7i
709#M7i,264,687,Lu,20/06/2016,08:00,51.0,44.0, ,3705.0,709,M7i
709#M7i,264,687,Lu,20/06/2016,09:00,43.0,27.0, ,1985.0,709,M7i
709#M7i,264,687,Lu,20/06/2016,10:00,53.0,21.0, ,1780.0,709,M7i
709#M7i,264,687,Lu,20/06/2016,11:00,69.0,12.0,?,1412.0,709,M7i
709#M7i,264,687,Lu,20/06/2016,12:00,78.0,13.0, ,1915.0,709,M7i
709#M7i,264,687,Lu,20/06/2016,13:00,77.0,18.0, ,2170.0,709,M7i
709#M7i,264,687,Lu,20/06/2016,14:00,75.0,12.0, ,1871.0,709,M7i
709#M7i,264,687,Lu,20/06/2016,15:00,69.0,15.0, ,1876.0,709,M7i
709#M7i,264,687,Lu,20/06/2016,16:00,58.0,21.0, ,1839.0,709,M7i
709#M7i,264,687,Lu,20/06/2016,17:00,52.0,24.0, ,1933.0,709,M7i
709#M7i,264,687,Lu,20/06/2016,18:00,65.0,17.0, ,1915.0,709,M7i
709#M7i,264,687,Lu,20/06/2016,19:00,77.0,13.0, ,1773.0,709,M7i
709#M7i,264,687,Lu,20/06/2016,20:00,86.0,9.0, ,1289.0,709,M7i
709#M7i,264,687,Lu,20/06/2016,21:00,91.0,4.0, ,804.0,709,M7i
709#M7i,264,687,Lu,20/06/2016,22:00,96.0,2.0, ,540.0,709,M7i
709#M7i,264,687,Lu,20/06/2016,23:00,102.0,3.0, ,730.0,709,M7i
709#M7i,264,687,Ma,21/06/2016,00:00,93.0,3.0, ,399.0,709,M7i
709#M7i,264,687,Ma,21/06/2016,01:00,95.0,2.0, ,313.0,709,M7i
709#M7i,264,687,Ma,21/06/2016,04:00,95.0,1.0, ,222.0,709,M7i
709#M7i,264,687,Ma,21/06/2016,05:00,94.0,2.0, ,462.0,709,M7i
709#M7i,264,687,Ma,21/06/2016,06:00,89.0,5.0, ,963.0,709,M7i
709#M7i,264,687,Ma,21/06/2016,07:00,73.0,13.0, ,1797.0,709,M7i
709#M7i,264,687,Ma,21/06/2016,08:00,43.0,26.0, ,2005.0,709,M7i
709#M7i,264,687,Ma,21/06/2016,09:00,41.0,25.0, ,1768.0,709,M7i
709#M7i,264,687,Ma,21/06/2016,10:00,60.0,19.0, ,1825.0,709,M7i
709#M7i,264,687,Ma,21/06/2016,11:00,77.0,14.0, ,2066.0,709,M7i
709#M7i,264,687,Ma,21/06/2016,12:00,78.0,17.0, ,2212.0,709,M7i
709#M7i,264,687,Ma,21/06/2016,13:00,78.0,16.0, ,1874.0,709,M7i
709#M7i,264,687,Ma,21/06/2016,14:00,75.0,7.0,?,1155.0,709,M7i
709#M7i,264,687,Ma,21/06/2016,15:00,65.0,16.0, ,1823.0,709,M7i
709#M7i,264,687,Ma,21/06/2016,16:00,73.0,12.0, ,1741.0,709,M7i
709#M7i,264,687,Ma,21/06/2016,17:00,72.0,12.0, ,1836.0,709,M7i
709#M7i,264,687,Ma,21/06/2016,18:00,61.0,16.0, ,1864.0,709,M7i
709#M7i,264,687,Ma,21/06/2016,19:00,79.0,10.0, ,1704.0,709,M7i
709#M7i,264,687,Ma,21/06/2016,20:00,86.0,6.0, ,1185.0,709,M7i
709#M7i,264,687,Ma,21/06/2016,21:00,90.0,5.0, ,902.0,709,M7i
709#M7i,264,687,Ma,21/06/2016,22:00,89.0,3.0, ,588.0,709,M7i
709#M7i,264,687,Ma,21/06/2016,23:00,87.0,5.0, ,624.0,709,M7i
709#M7i,264,687,Me,22/06/2016,00:00,88.0,7.0, ,627.0,709,M7i
709#M7i,264,687,Me,22/06/2016,01:00,91.0,5.0, ,465.0,709,M7i
709#M7i,264,687,Me,22/06/2016,02:00,91.0,2.0, ,339.0,709,M7i
709#M7i,264,687,Me,22/06/2016,03:00,93.0,1.0, ,230.0,709,M7i
709#M7i,264,687,Me,22/06/2016,04:00,92.0,1.0, ,209.0,709,M7i
709#M7i,264,687,Me,22/06/2016,05:00,90.0,2.0, ,400.0,709,M7i
709#M7i,264,687,Me,22/06/2016,06:00,89.0,4.0, ,785.0,709,M7i
709#M7i,264,687,Me,22/06/2016,07:00,78.0,9.0, ,1403.0,709,M7i
709#M7i,264,687,Me,22/06/2016,08:00,41.0,24.0, ,1713.0,709,M7i
709#M7i,264,687,Me,22/06/2016,09:00,36.0,37.0, ,1996.0,709,M7i
709#M7i,264,687,Me,22/06/2016,10:00,37.0,26.0, ,1645.0,709,M7i
709#M7i,264,687,Me,22/06/2016,11:00,77.0,12.0, ,1673.0,709,M7i
709#M7i,264,687,Me,22/06/2016,12:00,74.0,13.0, ,1807.0,709,M7i
709#M7i,264,687,Me,22/06/2016,13:00,76.0,13.0, ,1840.0,709,M7i
709#M7i,264,687,Me,22/06/2016,14:00,68.0,16.0, ,1845.0,709,M7i
709#M7i,264,687,Me,22/06/2016,15:00,51.0,21.0, ,1807.0,709,M7i
709#M7i,264,687,Me,22/06/2016,16:00,58.0,18.0, ,1844.0,709,M7i
709#M7i,264,687,Me,22/06/2016,17:00,63.0,17.0, ,1958.0,709,M7i
709#M7i,264,687,Me,22/06/2016,18:00,57.0,18.0, ,1936.0,709,M7i
709#M7i,264,687,Me,22/06/2016,19:00,76.0,12.0, ,1765.0,709,M7i
709#M7i,264,687,Me,22/06/2016,20:00,84.0,9.0, ,1358.0,709,M7i
709#M7i,264,687,Me,22/06/2016,21:00,88.0,6.0, ,974.0,709,M7i
709#M7i,264,687,Me,22/06/2016,22:00,93.0,2.0, ,503.0,709,M7i
709#M7i,264,687,Me,22/06/2016,23:00,88.0,3.0, ,458.0,709,M7i
709#M7i,264,687,Je,23/06/2016,00:00,90.0,2.0,?,221.0,709,M7i
709#M7i,264,687,Je,23/06/2016,01:00,94.0,2.0,?,300.0,709,M7i
709#M7i,264,687,Je,23/06/2016,02:00,92.0,1.0, ,275.0,709,M7i
709#M7i,264,687,Je,23/06/2016,05:00,93.0,1.0, ,337.0,709,M7i
709#M7i,264,687,Je,23/06/2016,06:00,90.0,4.0, ,858.0,709,M7i
709#M7i,264,687,Je,23/06/2016,07:00,75.0,14.0, ,1992.0,709,M7i
709#M7i,264,687,Je,23/06/2016,08:00,46.0,33.0, ,2333.0,709,M7i
709#M7i,264,687,Je,23/06/2016,09:00,38.0,28.0, ,1336.0,709,M7i
709#M7i,264,687,Je,23/06/2016,10:00,36.0,38.0, ,1873.0,709,M7i
709#M7i,264,687,Je,23/06/2016,16:00,71.0,18.0,?,2246.0,709,M7i
709#M7i,264,687,Je,23/06/2016,17:00,68.0,15.0, ,1935.0,709,M7i
709#M7i,264,687,Je,23/06/2016,18:00,70.0,13.0, ,1886.0,709,M7i
709#M7i,264,687,Je,23/06/2016,19:00,75.0,11.0, ,1804.0,709,M7i
709#M7i,264,687,Je,23/06/2016,20:00,84.0,7.0, ,1345.0,709,M7i
709#M7i,264,687,Je,23/06/2016,21:00,86.0,5.0, ,968.0,709,M7i
709#M7i,264,687,Je,23/06/2016,22:00,87.0,3.0, ,546.0,709,M7i
709#M7i,264,687,Je,23/06/2016,23:00,90.0,4.0, ,546.0,709,M7i
709#M7i,264,687,Ve,24/06/2016,00:00,87.0,4.0, ,585.0,709,M7i
709#M7i,264,687,Ve,24/06/2016,01:00,89.0,3.0, ,553.0,709,M7i
709#M7i,264,687,Ve,24/06/2016,03:00,93.0,1.0,?,225.0,709,M7i
709#M7i,264,687,Ve,24/06/2016,04:00,94.0,1.0, ,243.0,709,M7i
709#M7i,264,687,Ve,24/06/2016,05:00,90.0,2.0, ,516.0,709,M7i
709#M7i,264,687,Ve,24/06/2016,06:00,91.0,6.0, ,1176.0,709,M7i
709#M7i,264,687,Ve,24/06/2016,07:00,78.0,18.0, ,2677.0,709,M7i
709#M7i,264,687,Ve,24/06/2016,08:00,51.0,43.0, ,3717.0,709,M7i
709#M7i,264,687,Ve,24/06/2016,09:00,45.0,29.0, ,2223.0,709,M7i
709#M7i,264,687,Ve,24/06/2016,10:00,59.0,24.0, ,2176.0,709,M7i
709#M7i,264,687,Ve,24/06/2016,11:00,72.0,22.0, ,2460.0,709,M7i
709#M7i,264,687,Ve,24/06/2016,12:00,75.0,22.0, ,2336.0,709,M7i
709#M7i,264,687,Ve,24/06/2016,13:00,77.0,13.0, ,1944.0,709,M7i
709#M7i,264,687,Ve,24/06/2016,14:00,72.0,14.0, ,1907.0,709,M7i
709#M7i,264,687,Ve,24/06/2016,15:00,53.0,21.0, ,1842.0,709,M7i
709#M7i,264,687,Ve,24/06/2016,16:00,42.0,29.0, ,1921.0,709,M7i
709#M7i,264,687,Ve,24/06/2016,17:00,55.0,30.0, ,2731.0,709,M7i
709#M7i,264,687,Ve,24/06/2016,18:00,66.0,21.0, ,2658.0,709,M7i
709#M7i,264,687,Ve,24/06/2016,19:00,78.0,14.0, ,2432.0,709,M7i
709#M7i,264,687,Ve,24/06/2016,20:00,82.0,10.0, ,1978.0,709,M7i
709#M7i,264,687,Ve,24/06/2016,21:00,86.0,7.0, ,1371.0,709,M7i
709#M7i,264,687,Ve,24/06/2016,22:00,88.0,3.0, ,737.0,709,M7i
709#M7i,264,687,Ve,24/06/2016,23:00,87.0,2.0, ,512.0,709,M7i
709#M7i,264,687,Sa,25/06/2016,00:00,87.0,2.0, ,566.0,709,M7i
709#M7i,264,687,Sa,25/06/2016,01:00,89.0,2.0, ,575.0,709,M7i
709#M7i,264,687,Sa,25/06/2016,02:00,94.0,2.0, ,583.0,709,M7i
709#M7i,264,687,Sa,25/06/2016,03:00,93.0,2.0, ,389.0,709,M7i
709#M7i,264,687,Sa,25/06/2016,04:00,95.0,1.0, ,392.0,709,M7i
709#M7i,264,687,Sa,25/06/2016,05:00,92.0,2.0, ,500.0,709,M7i
709#M7i,264,687,Sa,25/06/2016,06:00,94.0,3.0, ,656.0,709,M7i
709#M7i,264,687,Sa,25/06/2016,07:00,94.0,4.0, ,955.0,709,M7i
709#M7i,264,687,Sa,25/06/2016,08:00,91.0,8.0, ,1561.0,709,M7i
709#M7i,264,687,Sa,25/06/2016,09:00,86.0,9.0, ,1660.0,709,M7i
709#M7i,264,687,Sa,25/06/2016,10:00,81.0,8.0, ,1462.0,709,M7i
709#M7i,264,687,Sa,25/06/2016,11:00,78.0,10.0, ,1780.0,709,M7i
709#M7i,264,687,Sa,25/06/2016,12:00,78.0,11.0, ,1926.0,709,M7i
709#M7i,264,687,Sa,25/06/2016,13:00,80.0,15.0, ,2092.0,709,M7i
709#M7i,264,687,Sa,25/06/2016,14:00,81.0,8.0, ,1459.0,709,M7i
709#M7i,264,687,Sa,25/06/2016,15:00,80.0,10.0, ,1599.0,709,M7i
709#M7i,264,687,Sa,25/06/2016,16:00,81.0,9.0, ,1560.0,709,M7i
709#M7i,264,687,Sa,25/06/2016,17:00,81.0,11.0, ,1568.0,709,M7i
709#M7i,264,687,Sa,25/06/2016,18:00,81.0,17.0, ,1869.0,709,M7i
709#M7i,264,687,Sa,25/06/2016,19:00,82.0,19.0, ,1913.0,709,M7i
709#M7i,264,687,Sa,25/06/2016,20:00,83.0,16.0, ,1542.0,709,M7i
709#M7i,264,687,Sa,25/06/2016,21:00,87.0,7.0, ,931.0,709,M7i
709#M7i,264,687,Sa,25/06/2016,22:00,91.0,3.0, ,475.0,709,M7i
709#M7i,264,687,Sa,25/06/2016,23:00,88.0,4.0, ,505.0,709,M7i
709#M7i,264,687,Di,26/06/2016,00:00,88.0,7.0, ,581.0,709,M7i
709#M7i,264,687,Di,26/06/2016,01:00,86.0,5.0, ,665.0,709,M7i
709#M7i,264,687,Di,26/06/2016,02:00,89.0,2.0, ,495.0,709,M7i
709#M7i,264,687,Di,26/06/2016,03:00,88.0,1.0, ,375.0,709,M7i
709#M7i,264,687,Di,26/06/2016,04:00,88.0,1.0, ,257.0,709,M7i
709#M7i,264,687,Di,26/06/2016,06:00,89.0,1.0, ,228.0,709,M7i
709#M7i,264,687,Di,26/06/2016,07:00,89.0,2.0, ,395.0,709,M7i
709#M7i,264,687,Di,26/06/2016,08:00,88.0,2.0, ,495.0,709,M7i
709#M7i,264,687,Di,26/06/2016,09:00,84.0,4.0, ,892.0,709,M7i
709#M7i,264,687,Di,26/06/2016,10:00,83.0,6.0, ,1184.0,709,M7i
709#M7i,264,687,Di,26/06/2016,11:00,82.0,7.0, ,1463.0,709,M7i
709#M7i,264,687,Di,26/06/2016,12:00,81.0,8.0, ,1577.0,709,M7i
709#M7i,264,687,Di,26/06/2016,13:00,83.0,11.0, ,1665.0,709,M7i
709#M7i,264,687,Di,26/06/2016,14:00,84.0,13.0, ,1312.0,709,M7i
709#M7i,264,687,Di,26/06/2016,15:00,84.0,12.0, ,1571.0,709,M7i
709#M7i,264,687,Di,26/06/2016,16:00,84.0,8.0, ,1450.0,709,M7i
709#M7i,264,687,Di,26/06/2016,17:00,83.0,7.0, ,1473.0,709,M7i
709#M7i,264,687,Di,26/06/2016,18:00,81.0,9.0, ,1670.0,709,M7i
709#M7i,264,687,Di,26/06/2016,19:00,82.0,8.0, ,1574.0,709,M7i
709#M7i,264,687,Di,26/06/2016,20:00,84.0,7.0, ,1334.0,709,M7i
709#M7i,264,687,Di,26/06/2016,23:00,86.0,5.0,?,998.0,709,M7i
709#M7i,264,687,Lu,27/06/2016,00:00,87.0,2.0, ,448.0,709,M7i
709#M7i,264,687,Lu,27/06/2016,01:00,91.0,1.0, ,266.0,709,M7i
709#M7i,264,687,Lu,27/06/2016,02:00,90.0,1.0, ,210.0,709,M7i
709#M7i,264,687,Lu,27/06/2016,03:00,93.0,1.0, ,207.0,709,M7i
709#M7i,264,687,Lu,27/06/2016,04:00,93.0,1.0, ,305.0,709,M7i
709#M7i,264,687,Lu,27/06/2016,05:00,93.0,2.0, ,538.0,709,M7i
709#M7i,264,687,Lu,27/06/2016,06:00,90.0,7.0, ,1450.0,709,M7i
709#M7i,264,687,Lu,27/06/2016,07:00,76.0,21.0, ,2967.0,709,M7i
709#M7i,264,687,Lu,27/06/2016,08:00,52.0,44.0, ,3926.0,709,M7i
709#M7i,264,687,Lu,27/06/2016,09:00,51.0,44.0, ,3720.0,709,M7i
709#M7i,264,687,Lu,27/06/2016,10:00,54.0,39.0, ,2916.0,709,M7i
709#M7i,264,687,Lu,27/06/2016,14:00,54.0,25.0,?,1704.0,709,M7i
709#M7i,264,687,Lu,27/06/2016,15:00,70.0,24.0,?,2942.0,709,M7i
709#M7i,264,687,Lu,27/06/2016,16:00,60.0,38.0, ,3468.0,709,M7i
709#M7i,264,687,Lu,27/06/2016,17:00,62.0,30.0, ,2835.0,709,M7i
709#M7i,264,687,Lu,27/06/2016,18:00,78.0,19.0, ,2417.0,709,M7i
709#M7i,264,687,Lu,27/06/2016,19:00,91.0,7.0, ,1463.0,709,M7i
709#M7i,264,687,Lu,27/06/2016,20:00,94.0,5.0, ,1247.0,709,M7i
709#M7i,264,687,Lu,27/06/2016,21:00,91.0,7.0, ,1498.0,709,M7i
709#M7i,264,687,Lu,27/06/2016,22:00,93.0,4.0, ,888.0,709,M7i
709#M7i,264,687,Lu,27/06/2016,23:00,91.0,3.0, ,671.0,709,M7i
709#M7i,264,687,Ma,28/06/2016,00:00,92.0,2.0,?,432.0,709,M7i
709#M7i,264,687,Ma,28/06/2016,01:00,93.0,2.0, ,416.0,709,M7i
709#M7i,264,687,Ma,28/06/2016,02:00,95.0,1.0, ,262.0,709,M7i
709#M7i,264,687,Ma,28/06/2016,03:00,97.0,1.0, ,240.0,709,M7i
709#M7i,264,687,Ma,28/06/2016,04:00,97.0,1.0, ,313.0,709,M7i
709#M7i,264,687,Ma,28/06/2016,05:00,95.0,2.0, ,537.0,709,M7i
709#M7i,264,687,Ma,28/06/2016,06:00,92.0,7.0, ,1419.0,709,M7i
709#M7i,264,687,Ma,28/06/2016,07:00,77.0,20.0, ,2805.0,709,M7i
709#M7i,264,687,Ma,28/06/2016,08:00,54.0,44.0, ,4006.0,709,M7i
709#M7i,264,687,Ma,28/06/2016,09:00,51.0,43.0, ,3762.0,709,M7i
709#M7i,264,687,Ma,28/06/2016,10:00,54.0,36.0, ,2744.0,709,M7i
709#M7i,264,687,Ma,28/06/2016,14:00,77.0,8.0,?,1347.0,709,M7i
709#M7i,264,687,Ma,28/06/2016,15:00,76.0,12.0,?,1791.0,709,M7i
709#M7i,264,687,Ma,28/06/2016,19:00,82.0,16.0,?,2743.0,709,M7i
709#M7i,264,687,Ma,28/06/2016,20:00,88.0,9.0, ,1941.0,709,M7i
709#M7i,264,687,Ma,28/06/2016,21:00,90.0,5.0, ,1176.0,709,M7i
709#M7i,264,687,Ma,28/06/2016,22:00,76.0,8.0, ,1541.0,709,M7i
709#M7i,264,687,Ma,28/06/2016,23:00,73.0,8.0, ,1495.0,709,M7i
709#M7i,264,687,Me,29/06/2016,00:00,74.0,8.0, ,1490.0,709,M7i
709#M7i,264,687,Me,29/06/2016,01:00,82.0,5.0, ,946.0,709,M7i
709#M7i,264,687,Me,29/06/2016,02:00,85.0,3.0, ,581.0,709,M7i
709#M7i,264,687,Me,29/06/2016,03:00,87.0,2.0, ,401.0,709,M7i
709#M7i,264,687,Me,29/06/2016,04:00,88.0,2.0, ,410.0,709,M7i
709#M7i,264,687,Me,29/06/2016,05:00,87.0,1.0, ,312.0,709,M7i
709#M7i,264,687,Me,29/06/2016,06:00,88.0,8.0, ,1514.0,709,M7i
709#M7i,264,687,Me,29/06/2016,07:00,84.0,16.0, ,2834.0,709,M7i
709#M7i,264,687,Me,29/06/2016,08:00,56.0,46.0, ,4098.0,709,M7i
709#M7i,264,687,Me,29/06/2016,09:00,53.0,44.0, ,3898.0,709,M7i
